,YEAR,COUNTY,pct_18_29
71,12,Big Stone Minnesota,1.4996994590262474
83,12,Blue Earth Minnesota,1.5027714957208107
95,12,Brown Minnesota,1.4988003838771593
107,12,Carlton Minnesota,1.522399710072203
119,12,Carver Minnesota,1.4966932790301555
131,12,Cass Minnesota,1.5111991671983613
143,12,Chippewa Minnesota,1.5013559322033898
155,12,Chisago Minnesota,1.514961381431273
167,12,Clay Minnesota,1.4959204011086544
179,12,Clearwater Minnesota,1.5085053300068043
191,12,Cook Minnesota,1.4993593263774483
203,12,Cottonwood Minnesota,1.5011611289746338
215,12,Crow Wing Minnesota,1.4969333640765505
239,12,Dodge Minnesota,1.4997611541033724
251,12,Douglas Minnesota,1.5000393277575312
263,12,Faribault Minnesota,1.5028198930637955
275,12,Fillmore Minnesota,1.5024445815730765
287,12,Freeborn Minnesota,1.4989927677421486
299,12,Goodhue Minnesota,1.496180405697022
311,12,Grant Minnesota,1.5045210984594775
335,12,Houston Minnesota,1.5020967741935485
347,12,Hubbard Minnesota,1.5073286492019915
359,12,Isanti Minnesota,1.5045570992215982
371,12,Itasca Minnesota,1.5055838688233991
383,12,Jackson Minnesota,1.5135080235628682
395,12,Kanabec Minnesota,1.5030911428046765
407,12,Kandiyohi Minnesota,1.503854255885553
419,12,Kittson Minnesota,1.4976733364355514
431,12,Koochiching Minnesota,1.500040886417532
443,12,Lac qui Parle Minnesota,1.5026423071115809
455,12,Lake Minnesota,1.5132976224039094
467,12,Lake of the Woods Minnesota,1.5251336898395722
479,12,Le Sueur Minnesota,1.505279191331741
491,12,Lincoln Minnesota,1.504522078382692
503,12,Lyon Minnesota,1.4993326529009972
515,12,McLeod Minnesota,1.4998746273646673
527,12,Mahnomen Minnesota,1.506061154333273
539,12,Marshall Minnesota,1.502999143101971
551,12,Martin Minnesota,1.4953005131331607
563,12,Meeker Minnesota,1.5081818964774782
575,12,Mille Lacs Minnesota,1.5034821326635461
587,12,Morrison Minnesota,1.503564368298089
599,12,Mower Minnesota,1.5026708601667416
611,12,Murray Minnesota,1.5008542836221626
623,12,Nicollet Minnesota,1.5039096691369551
635,12,Nobles Minnesota,1.515234176337325
647,12,Norman Minnesota,1.5002352941176471
659,12,Olmsted Minnesota,1.488176988243321
671,12,Otter Tail Minnesota,1.5032342627583155
683,12,Pennington Minnesota,1.4968482187123735
695,12,Pine Minnesota,1.5359545623584299
707,12,Pipestone Minnesota,1.4895901818978743
719,12,Polk Minnesota,1.5034434383369468
731,12,Pope Minnesota,1.5098230953862566
743,12,Ramsey Minnesota,1.488384052216797
755,12,Red Lake Minnesota,1.5127003699136867
767,12,Redwood Minnesota,1.4992089650626237
779,12,Renville Minnesota,1.5100357437448446
791,12,Rice Minnesota,1.511183778295407
803,12,Rock Minnesota,1.4949006977992485
815,12,Roseau Minnesota,1.5151994724695022
827,12,St. Louis Minnesota,1.5008991811925454
839,12,Scott Minnesota,1.4979364216544866
851,12,Sherburne Minnesota,1.5127727843024332
863,12,Sibley Minnesota,1.505348133198789
875,12,Stearns Minnesota,1.5036597858140617
887,12,Steele Minnesota,1.4980217741275341
899,12,Stevens Minnesota,1.4996430392656808
911,12,Swift Minnesota,1.502913878696309
923,12,Todd Minnesota,1.5171505027570549
935,12,Traverse Minnesota,1.5072108008591591
947,12,Wabasha Minnesota,1.5016877051833357
959,12,Wadena Minnesota,1.495907031135799
971,12,Waseca Minnesota,1.4837201805286913
983,12,Washington Minnesota,1.494131992074379
995,12,Watonwan Minnesota,1.4943562448380288
1007,12,Wilkin Minnesota,1.5203802158852908
1019,12,Winona Minnesota,1.494988511211473
1031,12,Wright Minnesota,1.5056692947527408
1043,12,Yellow Medicine Minnesota,1.5038623957153157
11,12,Adams Mississippi,1.5195321408790279
23,12,Alcorn Mississippi,1.4871864260005954
35,12,Amite Mississippi,1.4825567211515003
47,12,Attala Mississippi,1.4726532408935842
59,12,Benton Mississippi,1.4938854582879284
71,12,Bolivar Mississippi,1.4656196943972835
83,12,Calhoun Mississippi,1.4806072000557065
95,12,Carroll Mississippi,1.5031667839549614
107,12,Chickasaw Mississippi,1.4938314915511899
119,12,Choctaw Mississippi,1.4883069427527407
131,12,Claiborne Mississippi,1.4729639519359146
143,12,Clarke Mississippi,1.4695322051348048
155,12,Clay Mississippi,1.4680575688548354
167,12,Coahoma Mississippi,1.4634785753028385
179,12,Copiah Mississippi,1.4798147158382327
191,12,Covington Mississippi,1.4879802532732347
203,12,DeSoto Mississippi,1.480737516558977
215,12,Forrest Mississippi,1.471607674539701
227,12,Franklin Mississippi,1.4908595877090627
239,12,George Mississippi,1.505387755102041
251,12,Greene Mississippi,1.5781687030766967
263,12,Grenada Mississippi,1.475142113883804
275,12,Hancock Mississippi,1.4878862949277796
287,12,Harrison Mississippi,1.4886726259131104
299,12,Hinds Mississippi,1.4669944789510008
311,12,Holmes Mississippi,1.475602586713698
323,12,Humphreys Mississippi,1.4716021825396826
335,12,Issaquena Mississippi,1.5983421250941974
347,12,Itawamba Mississippi,1.4948268490808037
359,12,Jackson Mississippi,1.4906591838013605
371,12,Jasper Mississippi,1.483672099127144
383,12,Jefferson Mississippi,1.4915593705293275
395,12,Jefferson Davis Mississippi,1.4725017972681524
407,12,Jones Mississippi,1.4854621281094893
419,12,Kemper Mississippi,1.501847669882981
431,12,Lafayette Mississippi,1.4854217960347285
443,12,Lamar Mississippi,1.4797215161896342
455,12,Lauderdale Mississippi,1.4843575042158517
467,12,Lawrence Mississippi,1.4847449547115843
479,12,Leake Mississippi,1.5158869481260424
491,12,Lee Mississippi,1.4774568097757386
503,12,Leflore Mississippi,1.4654224177695774
515,12,Lincoln Mississippi,1.4776447164231545
527,12,Lowndes Mississippi,1.476337571465142
539,12,Madison Mississippi,1.4777081451370069
551,12,Marion Mississippi,1.4857770723965327
563,12,Marshall Mississippi,1.4948716495721652
575,12,Monroe Mississippi,1.4760013616248724
587,12,Montgomery Mississippi,1.4807161125319692
599,12,Neshoba Mississippi,1.4771962360052202
611,12,Newton Mississippi,1.47858978018841
623,12,Noxubee Mississippi,1.471920898531247
635,12,Oktibbeha Mississippi,1.4991227539476073
647,12,Panola Mississippi,1.478854702854469
659,12,Pearl River Mississippi,1.4918339785720716
671,12,Perry Mississippi,1.4892675185834794
683,12,Pike Mississippi,1.4726888617389533
695,12,Pontotoc Mississippi,1.4890594890284081
707,12,Prentiss Mississippi,1.4907665366552576
719,12,Quitman Mississippi,1.4642226148409894
731,12,Rankin Mississippi,1.4812102710744441
743,12,Scott Mississippi,1.4911463518702888
755,12,Sharkey Mississippi,1.4778986345753298
767,12,Simpson Mississippi,1.4836446845224698
779,12,Smith Mississippi,1.482847449107816
791,12,Stone Mississippi,1.5009816753926701
803,12,Sunflower Mississippi,1.5339307048984467
815,12,Tallahatchie Mississippi,1.5547831124628866
827,12,Tate Mississippi,1.480279651142262
839,12,Tippah Mississippi,1.4865773336361572
851,12,Tishomingo Mississippi,1.4880049527936852
863,12,Tunica Mississippi,1.4684385382059801
875,12,Union Mississippi,1.4889814332812772
887,12,Walthall Mississippi,1.483760324793504
899,12,Warren Mississippi,1.4762565831515393
911,12,Washington Mississippi,1.461135530301305
923,12,Wayne Mississippi,1.4804538472972304
935,12,Webster Mississippi,1.488079265146042
947,12,Wilkinson Mississippi,1.5396292004634995
959,12,Winston Mississippi,1.4898913951545532
971,12,Yalobusha Mississippi,1.4790221341261975
983,12,Yazoo Mississippi,1.597945436173796
11,12,Adair Missouri,1.48025095687172
23,12,Andrew Missouri,1.4948057813911473
35,12,Atchison Missouri,1.49990278047832
47,12,Audrain Missouri,1.4588782101780369
59,12,Barry Missouri,1.5026684176702338
71,12,Barton Missouri,1.4910668708524757
83,12,Bates Missouri,1.498206777145684
95,12,Benton Missouri,1.5012600936069536
107,12,Bollinger Missouri,1.501359927470535
119,12,Boone Missouri,1.4847918963998161
131,12,Buchanan Missouri,1.5057689666224074
143,12,Butler Missouri,1.4855690004237487
155,12,Caldwell Missouri,1.507760532150776
167,12,Callaway Missouri,1.511901302997117
179,12,Camden Missouri,1.4963178922362597
191,12,Cape Girardeau Missouri,1.484119638396876
203,12,Carroll Missouri,1.485194146791105
215,12,Carter Missouri,1.4846205282514209
227,12,Cass Missouri,1.4876536207222537
239,12,Cedar Missouri,1.4975259599972124
251,12,Chariton Missouri,1.4987880420145434
263,12,Christian Missouri,1.490264687623455
275,12,Clark Missouri,1.5116963366190967
287,12,Clay Missouri,1.4905460335749836
299,12,Clinton Missouri,1.4996811693726395
311,12,Cole Missouri,1.5048537363997654
323,12,Cooper Missouri,1.521373313004687
335,12,Crawford Missouri,1.4968645484949832
347,12,Dade Missouri,1.5106467398492263
359,12,Dallas Missouri,1.4952008531816565
371,12,Daviess Missouri,1.5021744382701137
383,12,DeKalb Missouri,1.6254881645014745
395,12,Dent Missouri,1.4987478327875168
407,12,Douglas Missouri,1.5014789533560864
419,12,Dunklin Missouri,1.4791802547114759
431,12,Franklin Missouri,1.4964748429790222
443,12,Gasconade Missouri,1.4997280021759827
455,12,Gentry Missouri,1.4822705828640999
467,12,Greene Missouri,1.4859222207816136
479,12,Grundy Missouri,1.4862944162436549
491,12,Harrison Missouri,1.4955699233716475
503,12,Henry Missouri,1.4921645894428153
515,12,Hickory Missouri,1.4948658843252305
527,12,Holt Missouri,1.4903474903474903
539,12,Howard Missouri,1.5012498750124987
551,12,Howell Missouri,1.4868260338509858
563,12,Iron Missouri,1.4985679012345678
587,12,Jasper Missouri,1.4885929051826454
599,12,Jefferson Missouri,1.4965412451517455
611,12,Johnson Missouri,1.5114868114387185
623,12,Knox Missouri,1.5003788835564535
635,12,Laclede Missouri,1.4923998544355177
647,12,Lafayette Missouri,1.496147731441849
659,12,Lawrence Missouri,1.4967800808238823
671,12,Lewis Missouri,1.5024549918166938
683,12,Lincoln Missouri,1.5001101452222392
695,12,Linn Missouri,1.487248322147651
707,12,Livingston Missouri,1.436264530110987
719,12,McDonald Missouri,1.5054516792923764
731,12,Macon Missouri,1.4942118145134617
743,12,Madison Missouri,1.4901555261416282
755,12,Maries Missouri,1.5014372772220306
767,12,Marion Missouri,1.4864002804065894
779,12,Mercer Missouri,1.5042853193254078
791,12,Miller Missouri,1.4994340138178694
803,12,Mississippi Missouri,1.541122913505311
815,12,Moniteau Missouri,1.53254401190181
827,12,Monroe Missouri,1.5089079130032392
839,12,Montgomery Missouri,1.500995584797853
851,12,Morgan Missouri,1.5020119261162554
863,12,New Madrid Missouri,1.48085031623331
875,12,Newton Missouri,1.4979565904251666
887,12,Nodaway Missouri,1.501357957631722
899,12,Oregon Missouri,1.4919745464906449
911,12,Osage Missouri,1.5153139919206757
923,12,Ozark Missouri,1.5017440592980162
935,12,Pemiscot Missouri,1.4701676684593483
947,12,Perry Missouri,1.4978051839464883
959,12,Pettis Missouri,1.4960674555374478
971,12,Phelps Missouri,1.5224014537948982
983,12,Pike Missouri,1.5534367828652607
995,12,Platte Missouri,1.4938324809898675
1007,12,Polk Missouri,1.4923325764409467
1019,12,Pulaski Missouri,1.5629669055448894
1031,12,Putnam Missouri,1.5055366269165247
1043,12,Ralls Missouri,1.5027645746435154
1055,12,Randolph Missouri,1.5186277679004363
1067,12,Ray Missouri,1.499218003301764
1079,12,Reynolds Missouri,1.5175438596491229
1091,12,Ripley Missouri,1.4967639975918121
1103,12,St. Charles Missouri,1.491249235116486
1115,12,St. Clair Missouri,1.5055868894327977
1127,12,Ste. Genevieve Missouri,1.5075444282999888
1139,12,St. Francois Missouri,1.5337499070148033
1151,12,St. Louis Missouri,1.4748105270039882
1163,12,Saline Missouri,1.4990993365845087
1175,12,Schuyler Missouri,1.4959227467811158
1187,12,Scotland Missouri,1.4936760505915954
1199,12,Scott Missouri,1.4852664576802508
1211,12,Shannon Missouri,1.4981631153563557
1223,12,Shelby Missouri,1.5026981450252952
1235,12,Stoddard Missouri,1.4914384151593454
1247,12,Stone Missouri,1.49164371557336
1259,12,Sullivan Missouri,1.5102644112333716
1271,12,Taney Missouri,1.4830675153769133
1283,12,Texas Missouri,1.5245294905110638
1295,12,Vernon Missouri,1.4895686427077761
1307,12,Warren Missouri,1.4993127436954754
1319,12,Washington Missouri,1.5145572179539022
1331,12,Wayne Missouri,1.4915715062533985
1343,12,Webster Missouri,1.5115932511618508
1355,12,Worth Missouri,1.4823646299056135
1367,12,Wright Missouri,1.4904587456941332
11,12,Beaverhead Montana,1.511689410769068
23,12,Big Horn Montana,1.4920039041970117
35,12,Blaine Montana,1.4993264481365065
47,12,Broadwater Montana,1.5146705146705146
59,12,Carbon Montana,1.505827505827506
83,12,Cascade Montana,1.5053707936976133
95,12,Chouteau Montana,1.5023957409050577
107,12,Custer Montana,1.4987721452376777
119,12,Daniels Montana,1.5142011834319526
131,12,Dawson Montana,1.517589690003483
143,12,Deer Lodge Montana,1.5356673960612692
155,12,Fallon Montana,1.5098383696416022
167,12,Fergus Montana,1.5112217194570137
179,12,Flathead Montana,1.4984682966302525
191,12,Gallatin Montana,1.519373612737473
203,12,Garfield Montana,1.5015898251192368
215,12,Glacier Montana,1.485057805569694
227,12,Golden Valley Montana,1.5079171741778319
239,12,Granite Montana,1.5122817401598105
251,12,Hill Montana,1.5056418345061877
263,12,Jefferson Montana,1.5101055560101464
275,12,Judith Basin Montana,1.5092177379172895
287,12,Lake Montana,1.4930395955085691
299,12,Lewis and Clark Montana,1.4950167069938933
311,12,Liberty Montana,1.4843816859221224
323,12,Lincoln Montana,1.500900900900901
335,12,McCone Montana,1.5138221153846154
347,12,Madison Montana,1.5258139534883721
359,12,Meagher Montana,1.5123523093447906
371,12,Mineral Montana,1.5123948146463497
383,12,Missoula Montana,1.500225752508361
395,12,Musselshell Montana,1.5061515216922081
407,12,Park Montana,1.5030109598940142
431,12,Phillips Montana,1.5045523520485584
443,12,Pondera Montana,1.492640839113517
455,12,Powder River Montana,1.4988109393579072
467,12,Powell Montana,1.6290275761973876
479,12,Prairie Montana,1.5051067780872796
491,12,Ravalli Montana,1.4959138017623157
503,12,Richland Montana,1.521151531981857
515,12,Roosevelt Montana,1.5010905125408942
527,12,Rosebud Montana,1.502741412106971
539,12,Sanders Montana,1.5109386609427888
551,12,Sheridan Montana,1.5143547899667573
563,12,Silver Bow Montana,1.503193469855363
575,12,Stillwater Montana,1.5085044596556731
587,12,Sweet Grass Montana,1.508161626973508
599,12,Teton Montana,1.490971205466081
611,12,Toole Montana,1.5620777027027026
623,12,Treasure Montana,1.4971264367816093
635,12,Valley Montana,1.5041914548404542
647,12,Wheatland Montana,1.5178739416745062
659,12,Wibaux Montana,1.5087719298245614
11,12,Adams Nebraska,1.4978477824187737
23,12,Antelope Nebraska,1.5046046363925056
35,12,Arthur Nebraska,1.490280777537797
47,12,Banner Nebraska,1.4845637583892617
71,12,Boone Nebraska,1.4961479198767333
83,12,Box Butte Nebraska,1.4975424278957619
95,12,Boyd Nebraska,1.4976550286607608
107,12,Brown Nebraska,1.4981387478849408
119,12,Buffalo Nebraska,1.5002315793713124
131,12,Burt Nebraska,1.4982195386282706
143,12,Butler Nebraska,1.504740518962076
155,12,Cass Nebraska,1.5052956415726912
167,12,Cedar Nebraska,1.5089264460842657
179,12,Chase Nebraska,1.4908256880733946
191,12,Cherry Nebraska,1.5102830022851117
203,12,Cheyenne Nebraska,1.5019079685746353
215,12,Clay Nebraska,1.509108495889086
227,12,Colfax Nebraska,1.5350639648893454
239,12,Cuming Nebraska,1.5013565453312232
251,12,Custer Nebraska,1.4984689616776468
263,12,Dakota Nebraska,1.5082392889243983
275,12,Dawes Nebraska,1.4956339504016765
287,12,Dawson Nebraska,1.5203644840008477
299,12,Deuel Nebraska,1.5
311,12,Dixon Nebraska,1.5090489709013484
323,12,Dodge Nebraska,1.4976343497880487
347,12,Dundy Nebraska,1.499113998818665
359,12,Fillmore Nebraska,1.5018308311973636
371,12,Franklin Nebraska,1.4944612286002015
383,12,Frontier Nebraska,1.5043776170536733
395,12,Furnas Nebraska,1.4959366980325064
407,12,Gage Nebraska,1.4992795054153303
419,12,Garden Nebraska,1.522591181273816
431,12,Garfield Nebraska,1.500253936008126
443,12,Gosper Nebraska,1.5080402010050251
467,12,Greeley Nebraska,1.4940577249575553
479,12,Hall Nebraska,1.50566394471338
491,12,Hamilton Nebraska,1.5046117546117546
503,12,Harlan Nebraska,1.516568047337278
527,12,Hitchcock Nebraska,1.4989138305575669
539,12,Holt Nebraska,1.5001490016886858
551,12,Hooker Nebraska,1.4809384164222874
563,12,Howard Nebraska,1.5100077579519007
575,12,Jefferson Nebraska,1.4894975872835652
587,12,Johnson Nebraska,1.5917964898442123
599,12,Kearney Nebraska,1.499153194765204
611,12,Keith Nebraska,1.5043564849390092
623,12,Keya Paha Nebraska,1.4925558312655087
635,12,Kimball Nebraska,1.4958700440528634
647,12,Knox Nebraska,1.4949591934709554
659,12,Lancaster Nebraska,1.5020871854335767
671,12,Lincoln Nebraska,1.4955891619407689
683,12,Logan Nebraska,1.5294117647058822
695,12,Loup Nebraska,1.5075301204819278
707,12,McPherson Nebraska,1.491902834008097
719,12,Madison Nebraska,1.496851762158466
731,12,Merrick Nebraska,1.5036750483558994
743,12,Morrill Nebraska,1.510771219302025
755,12,Nance Nebraska,1.4973003694231315
767,12,Nemaha Nebraska,1.501004016064257
779,12,Nuckolls Nebraska,1.496383799421408
791,12,Otoe Nebraska,1.498126405196103
803,12,Pawnee Nebraska,1.4933027171833142
815,12,Perkins Nebraska,1.5115876859218265
827,12,Phelps Nebraska,1.5011069293779058
839,12,Pierce Nebraska,1.5062954672635702
851,12,Platte Nebraska,1.5081864356139827
863,12,Polk Nebraska,1.499136773450988
875,12,Red Willow Nebraska,1.4987877657590452
887,12,Richardson Nebraska,1.5031150667514304
899,12,Rock Nebraska,1.4981577008106117
911,12,Saline Nebraska,1.514482564679415
923,12,Sarpy Nebraska,1.5014369965170196
935,12,Saunders Nebraska,1.507461303179164
959,12,Seward Nebraska,1.5115713955102985
971,12,Sheridan Nebraska,1.4933282500953107
983,12,Sherman Nebraska,1.4908363878707098
995,12,Sioux Nebraska,1.5171526586620927
1007,12,Stanton Nebraska,1.5074324324324324
1019,12,Thayer Nebraska,1.496102338596842
1031,12,Thomas Nebraska,1.505540166204986
1043,12,Thurston Nebraska,1.4946013289036544
1055,12,Valley Nebraska,1.4985569985569986
1067,12,Washington Nebraska,1.5015678518018236
1079,12,Wayne Nebraska,1.5020777836973895
1091,12,Webster Nebraska,1.4972755950673933
1103,12,Wheeler Nebraska,1.508301404853129
1115,12,York Nebraska,1.489948095621025
11,12,Churchill Nevada,1.5081295917138384
35,12,Douglas Nevada,1.5020345567937838
47,12,Elko Nevada,1.519686232900072
71,12,Eureka Nevada,1.5342533267619518
83,12,Humboldt Nevada,1.5197552135939636
95,12,Lander Nevada,1.5144613159797542
107,12,Lincoln Nevada,1.5344395137950995
119,12,Lyon Nevada,1.511284993914102
131,12,Mineral Nevada,1.4954495005549389
143,12,Nye Nevada,1.5113169829976572
155,12,Pershing Nevada,1.6455018587360595
167,12,Storey Nevada,1.5124909046810575
179,12,Washoe Nevada,1.5045268589388763
191,12,White Pine Nevada,1.5823590814196242
11,12,Belknap New Hampshire,1.4938910004404353
23,12,Carroll New Hampshire,1.4942956450623595
35,12,Cheshire New Hampshire,1.4903988959716108
47,12,Coos New Hampshire,1.525520387795837
59,12,Grafton New Hampshire,1.4938255123155997
71,12,Hillsborough New Hampshire,1.4974641808045082
83,12,Merrimack New Hampshire,1.49352339306828
95,12,Rockingham New Hampshire,1.4952819681762861
107,12,Strafford New Hampshire,1.490626411396814
119,12,Sullivan New Hampshire,1.4952486904927456
11,12,Atlantic New Jersey,1.4839041225774643
23,12,Bergen New Jersey,1.4855878876037596
35,12,Burlington New Jersey,1.492202744364532
47,12,Camden New Jersey,1.4826140094891909
59,12,Cape May New Jersey,1.4874889992285878
71,12,Cumberland New Jersey,1.5093461381556508
83,12,Essex New Jersey,1.4813342094558652
95,12,Gloucester New Jersey,1.4863802822696786
107,12,Hudson New Jersey,1.4982026826652945
119,12,Hunterdon New Jersey,1.4931937509548046
131,12,Mercer New Jersey,1.4892224369267615
143,12,Middlesex New Jersey,1.4936138132649426
155,12,Monmouth New Jersey,1.486531080567878
167,12,Morris New Jersey,1.491864306844636
179,12,Ocean New Jersey,1.4830315586986524
191,12,Passaic New Jersey,1.4879719265243332
203,12,Salem New Jersey,1.4896529614490663
215,12,Somerset New Jersey,1.4892470830014533
227,12,Sussex New Jersey,1.496860941859803
239,12,Union New Jersey,1.4887308323492248
251,12,Warren New Jersey,1.489935117368216
11,12,Albany New York,1.483846471100404
23,12,Allegany New York,1.5080818381028833
47,12,Broome New York,1.4926557053462686
59,12,Cattaraugus New York,1.4973002088889473
71,12,Cayuga New York,1.5130328040117007
83,12,Chautauqua New York,1.4930852698517765
95,12,Chemung New York,1.4952070552147239
107,12,Chenango New York,1.5011333065011545
119,12,Clinton New York,1.513847300739268
131,12,Columbia New York,1.500092497603471
143,12,Cortland New York,1.4894390618103865
155,12,Delaware New York,1.5063328424153166
167,12,Dutchess New York,1.4970362112447233
179,12,Erie New York,1.483981748162081
191,12,Essex New York,1.5168225565948217
203,12,Franklin New York,1.5505577545879814
215,12,Fulton New York,1.496843564430624
227,12,Genesee New York,1.4982192737430167
239,12,Greene New York,1.5208951428329236
251,12,Hamilton New York,1.5
263,12,Herkimer New York,1.4956375674750078
275,12,Jefferson New York,1.5248647959648196
299,12,Lewis New York,1.5072254335260116
311,12,Livingston New York,1.5024795752932574
323,12,Madison New York,1.4935932676449444
335,12,Monroe New York,1.4820618250940318
347,12,Montgomery New York,1.4932244367241625
359,12,Nassau New York,1.4876772759565016
383,12,Niagara New York,1.4879946101174975
395,12,Oneida New York,1.497802519777322
407,12,Onondaga New York,1.482229093562172
419,12,Ontario New York,1.4888455687439082
431,12,Orange New York,1.5014547721722866
443,12,Orleans New York,1.4987113402061856
455,12,Oswego New York,1.5011697004883713
467,12,Otsego New York,1.484544400181534
479,12,Putnam New York,1.498993083807974
503,12,Rensselaer New York,1.4938316720642162
527,12,Rockland New York,1.491210568803735
539,12,St. Lawrence New York,1.5099962873584556
551,12,Saratoga New York,1.4937462749550818
563,12,Schenectady New York,1.4878846612019394
575,12,Schoharie New York,1.5007903480757443
587,12,Schuyler New York,1.4982310327399337
599,12,Seneca New York,1.52495884289746
611,12,Steuben New York,1.4982857861793477
623,12,Suffolk New York,1.4923029308526812
635,12,Sullivan New York,1.5131111464630396
647,12,Tioga New York,1.496628840528598
659,12,Tompkins New York,1.4909179878645527
671,12,Ulster New York,1.4958918304021445
683,12,Warren New York,1.491195420993369
695,12,Washington New York,1.5168453042284817
707,12,Wayne New York,1.497041749149225
719,12,Westchester New York,1.4846006122959443
731,12,Wyoming New York,1.542161117940741
743,12,Yates New York,1.486974671858066
11,12,Alamance North Carolina,1.4750957176315123
23,12,Alexander North Carolina,1.5096141024615302
35,12,Alleghany North Carolina,1.4955553560204724
47,12,Anson North Carolina,1.5126401047206086
59,12,Ashe North Carolina,1.49005624379664
71,12,Avery North Carolina,1.5418351654610696
83,12,Beaufort North Carolina,1.4749968081031621
95,12,Bertie North Carolina,1.5074154219665383
107,12,Bladen North Carolina,1.4746959232320762
119,12,Brunswick North Carolina,1.4772790925640666
131,12,Buncombe North Carolina,1.4794192755493107
143,12,Burke North Carolina,1.5003812786649722
155,12,Cabarrus North Carolina,1.4877779471755994
167,12,Caldwell North Carolina,1.4945849254058263
179,12,Camden North Carolina,1.4993098371215607
191,12,Carteret North Carolina,1.4897442171778965
203,12,Caswell North Carolina,1.5081843921429836
215,12,Catawba North Carolina,1.4887966856992434
227,12,Chatham North Carolina,1.4782731301195111
239,12,Cherokee North Carolina,1.4873479658884383
251,12,Chowan North Carolina,1.4756508642329484
263,12,Clay North Carolina,1.4860653548214762
275,12,Cleveland North Carolina,1.4808008412712999
287,12,Columbus North Carolina,1.4962888232326872
299,12,Craven North Carolina,1.5048903944624483
311,12,Cumberland North Carolina,1.49607909176803
323,12,Currituck North Carolina,1.4983971472823543
335,12,Dare North Carolina,1.4905023102488584
347,12,Davidson North Carolina,1.4891801752889164
359,12,Davie North Carolina,1.4883069598095504
371,12,Duplin North Carolina,1.488432270475477
383,12,Durham North Carolina,1.4772308764246256
395,12,Edgecombe North Carolina,1.4615519117189928
407,12,Forsyth North Carolina,1.473019526805216
419,12,Franklin North Carolina,1.4953146301212599
431,12,Gaston North Carolina,1.4826637093649373
443,12,Gates North Carolina,1.495156547310154
455,12,Graham North Carolina,1.4999407653121668
467,12,Granville North Carolina,1.507784193372268
479,12,Greene North Carolina,1.5477241444776686
491,12,Guilford North Carolina,1.473239583449683
503,12,Halifax North Carolina,1.481883623275345
515,12,Harnett North Carolina,1.494638759781138
527,12,Haywood North Carolina,1.483030312755749
539,12,Henderson North Carolina,1.4803307868536923
551,12,Hertford North Carolina,1.4975714828736748
563,12,Hoke North Carolina,1.4931744939711047
575,12,Hyde North Carolina,1.5343325906420904
587,12,Iredell North Carolina,1.492216978537562
599,12,Jackson North Carolina,1.4919887113660157
611,12,Johnston North Carolina,1.490004251477269
623,12,Jones North Carolina,1.4856141840959762
635,12,Lee North Carolina,1.4878842325061914
647,12,Lenoir North Carolina,1.4778816422098697
659,12,Lincoln North Carolina,1.496463866404989
671,12,McDowell North Carolina,1.49825159541918
683,12,Macon North Carolina,1.4851915890456802
695,12,Madison North Carolina,1.492852217880947
707,12,Martin North Carolina,1.4698752228163994
719,12,Mecklenburg North Carolina,1.480629635900558
731,12,Mitchell North Carolina,1.4939855653568566
743,12,Montgomery North Carolina,1.4893460420270122
755,12,Moore North Carolina,1.4833961141950833
767,12,Nash North Carolina,1.478727014358735
779,12,New Hanover North Carolina,1.475803184161929
791,12,Northampton North Carolina,1.489503669866037
803,12,Onslow North Carolina,1.5493235255484041
815,12,Orange North Carolina,1.4772421132034808
827,12,Pamlico North Carolina,1.509115197234009
839,12,Pasquotank North Carolina,1.48932804339092
851,12,Pender North Carolina,1.4979384712971773
863,12,Perquimans North Carolina,1.4787194533164971
875,12,Person North Carolina,1.4834894910103824
887,12,Pitt North Carolina,1.4690664040455457
899,12,Polk North Carolina,1.4788168307276588
911,12,Randolph North Carolina,1.493189110930137
923,12,Richmond North Carolina,1.4900845434874745
935,12,Robeson North Carolina,1.4817071770334929
947,12,Rockingham North Carolina,1.482639270409845
959,12,Rowan North Carolina,1.4937996171386747
971,12,Rutherford North Carolina,1.4826716794223396
983,12,Sampson North Carolina,1.4918071492657128
995,12,Scotland North Carolina,1.495678143755564
1007,12,Stanly North Carolina,1.4992357418081075
1019,12,Stokes North Carolina,1.489592244083262
1031,12,Surry North Carolina,1.4869537355641307
1043,12,Swain North Carolina,1.4793637446569967
1055,12,Transylvania North Carolina,1.481692598516795
1067,12,Tyrrell North Carolina,1.56449203187251
1079,12,Union North Carolina,1.4926019036183757
1091,12,Vance North Carolina,1.4665993039182665
1103,12,Wake North Carolina,1.4864040022990552
1115,12,Warren North Carolina,1.494805128984846
1127,12,Washington North Carolina,1.4721934369602763
1139,12,Watauga North Carolina,1.498282215141428
1151,12,Wayne North Carolina,1.487058498672146
1163,12,Wilkes North Carolina,1.4913173127521488
1175,12,Wilson North Carolina,1.4741140083862057
1187,12,Yadkin North Carolina,1.495234555446412
1199,12,Yancey North Carolina,1.4920028778571033
11,12,Adams North Dakota,1.4954873646209386
23,12,Barnes North Dakota,1.5040806529044648
35,12,Benson North Dakota,1.5090749414519906
47,12,Billings North Dakota,1.5420258620689655
59,12,Bottineau North Dakota,1.5156001273479784
71,12,Bowman North Dakota,1.5023148148148149
83,12,Burke North Dakota,1.5224586288416075
119,12,Cavalier North Dakota,1.514354066985646
