,CTYNAME,pct_white,pct_black,pct_american_indian,pct_asian,pct_pacific_island
352925,Mercer Missouri,0.9673762786839922,0.004423555432679016,0.006082388719933647,0.008017694221730716,0.0002764722145424385
353153,Miller Missouri,0.9628010460985987,0.0076505718412116005,0.0061282641789297005,0.004449822397439401,0.0020687770795113003
353381,Mississippi Missouri,0.7309559939301973,0.24817905918057664,0.0038694992412746584,0.0031866464339908953,0.00015174506828528073
353609,Moniteau Missouri,0.9342301016612943,0.0411604264815274,0.004091247210513266,0.004339201586908009,0.0006818745350855443
353837,Monroe Missouri,0.939379916705229,0.02938454419250347,0.005668671911152244,0.003933364183248496,0.00023137436372049977
354065,Montgomery Missouri,0.9549822526188209,0.018699679681412864,0.002943468098000173,0.004761492511470868,0.0005194355467059129
354293,Morgan Missouri,0.9578222717797062,0.008968827265234887,0.00887186697047559,0.004848014737964803,0.0004363213264168323
354521,New Madrid Missouri,0.8131295385336145,0.15881939564300773,0.0032794565472007496,0.0037479503396579995,0.0005856172405715624
354749,Newton Missouri,0.9039769214918607,0.010405934473521533,0.02604917920186826,0.015128099457380315,0.011281681434164434
354977,Nodaway Missouri,0.9396614158971573,0.030101394169835233,0.004119138149556401,0.014620677168205686,0.0001810610175629187
355205,Oregon Missouri,0.9538417703485611,0.004083958590559407,0.015196124988128027,0.003324152341153006,0.0008547820305822015
355433,Osage Missouri,0.9815644509731913,0.00426000734484025,0.0038193169298567755,0.0017627616599338964,0.0008079324274697026
355661,Ozark Missouri,0.9643557880967953,0.001853063004142141,0.011227381730978854,0.002289077828646174,0.0
355889,Pemiscot Missouri,0.7051565960139197,0.2611198987662132,0.005441316039228092,0.004745333755140778,0.0008857956342929453
356117,Perry Missouri,0.9649874581939799,0.007054765886287625,0.006061872909698997,0.009145066889632108,0.001254180602006689
356345,Pettis Missouri,0.922223009518411,0.033916719809159404,0.007935945582087437,0.00883346323720447,0.0036845461631120242
356573,Phelps Missouri,0.9071410943844929,0.021739618154488143,0.00870482130437709,0.03735445224687591,0.0009422744710923653
356801,Pike Missouri,0.8995191782318872,0.07775106545732707,0.0026226641897060432,0.003879357447273522,0.0002731941864277128
357029,Platte Missouri,0.8571702196939225,0.07609799076787527,0.005535444080522515,0.02943936869122182,0.005372636901683618
357257,Polk Missouri,0.9554885066409531,0.00964260163613176,0.007962922641450746,0.008553920806245917,0.00031105166568166974
357485,Pulaski Missouri,0.782386374436862,0.12452715418100253,0.011994601478890641,0.03043321231014884,0.006348964966639421
357713,Putnam Missouri,0.9757240204429302,0.002768313458262351,0.002555366269165247,0.005323679727427598,0.00021294718909710392
357941,Ralls Missouri,0.9638180230866233,0.014162382384324377,0.0024250654767678727,0.0027160733339800175,0.0014550392860607237
358169,Randolph Missouri,0.9049620171326976,0.0562873767577178,0.005778244706642961,0.008081461128171973,0.0003636657507677388
358397,Ray Missouri,0.954817968546355,0.015162047093578938,0.006951081762099227,0.0037362064471283345,0.001303327830393605
358625,Reynolds Missouri,0.9460925039872409,0.012280701754385965,0.011323763955342903,0.0019138755980861245,0.0001594896331738437
358853,Ripley Missouri,0.9616195063214931,0.005869957856712823,0.01053582179409994,0.0030854906682721253,0.00030102347983142685
359081,St. Charles Missouri,0.8961350373860137,0.05287272835814955,0.0022958942545432837,0.027540781350274362,0.0005721079940898757
359309,St. Clair Missouri,0.9628604873895924,0.007342768968819836,0.009364690858784719,0.002873257422581675,0.00021283388315419816
359537,Ste. Genevieve Missouri,0.9666927461719012,0.008662121381468648,0.003408963898513468,0.002794232703699564,0.006594389180730971
359765,St. Francois Missouri,0.929346128096407,0.046433087852413894,0.004507922338763669,0.004716209179498624,0.0005802276277616604
359993,St. Louis Missouri,0.678703084373947,0.2500832323313602,0.0021715843311993,0.04652259845806448,0.0002072007282200351
360221,Saline Missouri,0.8892403672949343,0.05386406572646193,0.009226308158692501,0.009885330170027679,0.012521418215368393
360449,Schuyler Missouri,0.9798283261802575,0.0012875536480686696,0.003648068669527897,0.0030042918454935624,0.0
360677,Scotland Missouri,0.9810281517747858,0.0010199918400652795,0.00346797225622195,0.002243982048143615,0.0
360905,Scott Missouri,0.8505747126436781,0.1205067920585162,0.004310344827586207,0.004649947753396029,0.0005224660397074191
361133,Shannon Missouri,0.9522409992652462,0.0052657359784472205,0.013960323291697281,0.002571638501102131,0.0001224589762429586
361361,Shelby Missouri,0.9703204047217538,0.00927487352445194,0.004047217537942664,0.0016863406408094434,0.0
361589,Stoddard Missouri,0.9665805340223945,0.012609819121447029,0.00516795865633075,0.003652024117140396,0.000310077519379845
361817,Stone Missouri,0.9646344516775163,0.00422508763144717,0.009232598898347521,0.00400600901352028,0.0018465197796695043
362045,Sullivan Missouri,0.9316800788306783,0.03235342420758745,0.014288060436853342,0.005583839710954179,0.005255378551486287
362273,Taney Missouri,0.9350057216421113,0.018094693176941783,0.011103561722214276,0.01203332856529824,0.0011622085538549563
362501,Texas Missouri,0.927710843373494,0.03783762500984329,0.00929207024175132,0.003819198362075754,0.0005512245058666037
362729,Vernon Missouri,0.9559402810873899,0.009677576229149443,0.008024120994018382,0.006516558867869475,0.000680834508583378
362957,Warren Missouri,0.945804931414626,0.023030099021010407,0.005946870879968582,0.004740665937333446,0.0004488204437712138
363185,Washington Missouri,0.9518398706025071,0.024747270521633644,0.005014152850788516,0.00303275374039628,0.0003639304488475536
363413,Wayne Missouri,0.9595276936223103,0.00893342655169735,0.005670783811077449,0.002796550920531345,0.00038840985007379785
363641,Webster Missouri,0.9572388361285108,0.011542735906243686,0.008335017175186907,0.003611840775914326,0.0003536067892503536
363869,Worth Missouri,0.9741679085941382,0.00894187779433681,0.003477396920019871,0.001987083954297069,0.0
364097,Wright Missouri,0.9653343539832686,0.006451965662420034,0.007873585215156652,0.004210180983104599,0.0008201651265788178
364325,St. Lou Missouri,0.4812393537740871,0.45302020121366976,0.00290109656126903,0.03620382199510273,0.0005023687852656234
364553,Beaverhead Montana,0.9439331429175923,0.004125674389082831,0.019358933671850206,0.0049719665714587965,0.005500899185443774
364781,Big Horn Montana,0.29071251595465125,0.0042796005706134095,0.6637885727156694,0.006832344770628425,0.0002252421352954426
365009,Blaine Montana,0.4571171980242479,0.00374195479718605,0.505912288579554,0.00224517287831163,0.000149678191887442
365237,Broadwater Montana,0.9581529581529582,0.005611672278338945,0.015071348404681738,0.002886002886002886,0.001122334455667789
365465,Carbon Montana,0.9605594405594405,0.005874125874125874,0.013426573426573427,0.00344988344988345,0.0004662004662004662
365693,Carter Montana,0.9672523961661342,0.0023961661341853034,0.010383386581469648,0.0007987220447284345,0.0
365921,Cascade Montana,0.8841407959098395,0.016567116486001524,0.04857065604798073,0.01023769141902023,0.001265885013396259
366149,Chouteau Montana,0.7843833185448092,0.0023070097604259094,0.19077196095829635,0.004259094942324756,0.0012422360248447205
366377,Custer Montana,0.940536747938958,0.005876162076828627,0.02280301701455885,0.00727942466233994,0.0008770391159445711
366605,Daniels Montana,0.9420118343195266,0.004142011834319527,0.026627218934911243,0.0017751479289940828,0.0
366833,Dawson Montana,0.9446185997910136,0.004644142575177058,0.02380123069778242,0.006153488912109602,0.00034831069313827936
367061,Deer Lodge Montana,0.9217724288840262,0.0050328227571115975,0.04026258205689278,0.004923413566739606,0.00087527352297593
367289,Fallon Montana,0.9627547434996486,0.0017568517217146872,0.009838369641602248,0.007378777231201687,0.0017568517217146872
367517,Fergus Montana,0.954841628959276,0.0034389140271493214,0.017918552036199097,0.004886877828054298,0.0
367745,Flathead Montana,0.9500992235516251,0.0030152399668612606,0.01319769570159721,0.008063117738859026,0.0007995684257172032
367973,Gallatin Montana,0.9474544278798259,0.004745093241519129,0.010512609888669451,0.015843193456490205,0.0008214341891395914
368201,Garfield Montana,0.9825119236883942,0.00397456279809221,0.006359300476947536,0.000794912559618442,0.0
368429,Glacier Montana,0.31513124409219806,0.0034174361957391114,0.6465498436704719,0.0035628590125790735,0.00021813422525994328
368657,Golden Valley Montana,0.925700365408039,0.008526187576126675,0.02192448233861145,0.0060901339829476245,0.0
368885,Granite Montana,0.9612311334714413,0.005327019828351583,0.008878366380585973,0.004439183190292986,0.0002959455460195324
369113,Hill Montana,0.7052293132734773,0.005763164280514438,0.24915069157971367,0.00515651540888134,0.0005459839844697889
369341,Jefferson Montana,0.9477947794779478,0.004336797316095246,0.01832910563783651,0.005155060960641519,0.0009000900090009
369569,Judith Basin Montana,0.9765819631290483,0.000996512207274539,0.009965122072745391,0.003986048829098156,0.0
369797,Lake Montana,0.6715805371331013,0.005351631755203887,0.2458467397728019,0.005351631755203887,0.0013789480596230876
370025,Lewis and Clark Montana,0.9377232400046088,0.004796059453854131,0.022928908860467796,0.007287705956907478,0.0007489342090102547
370253,Liberty Montana,0.9636285836542576,0.005134788189987163,0.008985879332477536,0.0017115960633290544,0.0004278990158322636
370481,Lincoln Montana,0.9483983983983983,0.004454454454454454,0.013213213213213212,0.004104104104104104,0.0014514514514514514
370709,McCone Montana,0.9537259615384616,0.007211538461538462,0.013822115384615384,0.003605769230769231,0.0
370937,Madison Montana,0.9637209302325581,0.004069767441860465,0.007325581395348837,0.005697674418604651,0.00046511627906976747
371165,Meagher Montana,0.9683136412459721,0.0053705692803437165,0.006981740064446832,0.004296455424274973,0.0
371393,Mineral Montana,0.9404139185808505,0.005458267000227428,0.020468501250852856,0.006595405958608142,0.0
371621,Missoula Montana,0.9173829431438127,0.005041806020066889,0.027081939799331104,0.018486622073578596,0.0009866220735785954
371849,Musselshell Montana,0.9263975825598963,0.007770343190157565,0.021152600906540038,0.017699115044247787,0.0004316857327865314
372077,Park Montana,0.9571239311092377,0.0040346862579790435,0.011863181982415994,0.004396001445260749,0.0004817535830422739
372305,Petroleum Montana,0.9650924024640657,0.0,0.012320328542094456,0.0,0.0
372533,Phillips Montana,0.8538189175518462,0.0025290844714213456,0.09559939301972686,0.00278199291856348,0.00025290844714213456
372761,Pondera Montana,0.8162747420064287,0.0035526983589917105,0.14718321772965656,0.007105396717983421,0.0005075283369988157
372989,Powder River Montana,0.9482758620689655,0.0011890606420927466,0.019024970273483946,0.0011890606420927466,0.0
373217,Powell Montana,0.9098693759071118,0.012481857764876633,0.05384615384615385,0.0044992743105950654,0.0005805515239477503
373445,Prairie Montana,0.9368616527390901,0.003714020427112349,0.015784586815227482,0.008356545961002786,0.0
373673,Ravalli Montana,0.9568552253116012,0.003994886545222115,0.012486873944208556,0.00659726978039538,0.0010500844633155276
373901,Richland Montana,0.9336295473479589,0.005368879015088401,0.026844395075442007,0.005091178376376932,0.0004628343978524484
374129,Roosevelt Montana,0.346601235914213,0.004452926208651399,0.6049618320610687,0.0055434387495456195,0.0001817520901490367
374357,Rosebud Montana,0.5576815486181045,0.00436388049681101,0.3973369139532282,0.010182387825892357,0.0004475774868524113
374585,Sanders Montana,0.9227276479815075,0.0032196813341038555,0.04185585734335012,0.00470568810369025,0.0004953355898621316
374813,Sheridan Montana,0.9298881837413115,0.0060441220912662436,0.023874282260501662,0.004835297673012995,0.0
375041,Silver Bow Montana,0.9373621652584849,0.006988400400973794,0.02328512100816268,0.007332092223972505,0.0010310754689961334
375269,Stillwater Montana,0.9585148309479361,0.003007674756274632,0.012341837792989006,0.005600497822028625,0.00031113876789047915
375497,Sweet Grass Montana,0.9523682097939523,0.004013914905004014,0.012041744715012041,0.006422263848006422,0.0002675943270002676
375725,Teton Montana,0.9446884659183341,0.003090938669269562,0.01870831299821051,0.008947454042622418,0.00016268098259313488
375953,Toole Montana,0.8969594594594594,0.009712837837837838,0.051942567567567564,0.0078125,0.000633445945945946
376181,Treasure Montana,0.9353448275862069,0.0,0.03017241379310345,0.010057471264367816,0.0
376409,Valley Montana,0.8646565711195241,0.005002704164413196,0.09221200648999459,0.009194159004867496,0.0005408328826392645
376637,Wheatland Montana,0.9275634995296331,0.0051740357478833494,0.03292568203198495,0.004703668861712135,0.0
376865,Wibaux Montana,0.9659442724458205,0.0041279669762641896,0.013415892672858616,0.006191950464396285,0.0
377093,Yellowstone Montana,0.9047427154370737,0.007613143211407315,0.04910725356478611,0.007675139491630502,0.0008679479231246125
377321,Adams Nebraska,0.9470395051493798,0.013008959602078882,0.013104613716800051,0.01294519019226477,0.0010521952619328508
377549,Antelope Nebraska,0.9787234042553191,0.0036519530009526836,0.005398539218799619,0.0050809780882819944,0.0
377777,Arthur Nebraska,0.9719222462203023,0.0,0.004319654427645789,0.0021598272138228943,0.0
378005,Banner Nebraska,0.9758389261744966,0.013422818791946308,0.0026845637583892616,0.0026845637583892616,0.0
378233,Blaine Nebraska,0.9827956989247312,0.004301075268817204,0.002150537634408602,0.0,0.0
378461,Boone Nebraska,0.9803543913713405,0.005007704160246533,0.002889060092449923,0.0036594761171032356,0.0001926040061633282
378689,Box Butte Nebraska,0.9099508485579152,0.01075767411666512,0.04618380784568302,0.006677177037930075,0.0002782157099137531
378917,Boyd Nebraska,0.9650859822824388,0.0010422094841063053,0.014069828035435123,0.014069828035435123,0.0010422094841063053
379145,Brown Nebraska,0.9708967851099831,0.0047377326565143825,0.011505922165820644,0.0020304568527918783,0.0010152284263959391
379373,Buffalo Nebraska,0.9499587184598965,0.012122676654785638,0.006363398376930667,0.015344650516522685,0.0010270041684286835
379601,Burt Nebraska,0.9473602724880013,0.006812200030964545,0.023223409196470042,0.004335036383341075,0.0010837590958352687
379829,Butler Nebraska,0.9738023952095808,0.0062375249500998,0.004740518962075849,0.00499001996007984,0.000499001996007984
380057,Cass Nebraska,0.9624733313014325,0.0075434318805242305,0.006438585797013106,0.005105150868637611,0.0005333739713501982
380285,Cedar Nebraska,0.9788145679600095,0.0033325398714591763,0.007141156867412521,0.0016662699357295882,0.0
380513,Chase Nebraska,0.9773190621814475,0.007135575942915392,0.004841997961264016,0.0015290519877675841,0.0
380741,Cherry Nebraska,0.8906661979258218,0.004570223237827386,0.06802601511689225,0.00544911232202496,0.0003515556336790297
380969,Cheyenne Nebraska,0.9546576879910214,0.007295173961840628,0.01021324354657688,0.010101010101010102,0.0007856341189674523
381197,Clay Nebraska,0.9661454135095922,0.004997581815250685,0.012574560696437209,0.003224246332419797,0.003063034015798807
381425,Colfax Nebraska,0.8761789149313661,0.058455504715659724,0.03520403399010178,0.012792977869082081,0.0049491082267251844
381653,Cuming Nebraska,0.9682342301605246,0.00531313588062401,0.008817544652950485,0.004860954103549627,0.00033913633280578795
381881,Custer Nebraska,0.9735547926139,0.00575299248399369,0.007237635705669481,0.0025981256379326344,0.0001855804027094739
382109,Dakota Nebraska,0.8229801258364127,0.06741236392689504,0.04144612004394287,0.0379007290522321,0.005642664536103066
382337,Dawes Nebraska,0.8946326696937944,0.018279194318314124,0.03865409244382349,0.019327046221911746,0.0033764116893701245
382565,Dawson Nebraska,0.8805255350709896,0.07243059970332698,0.018775164229709686,0.011951684678957407,0.003009112100021191
382793,Deuel Nebraska,0.9643255295429208,0.0016722408026755853,0.016164994425863992,0.0039018952062430325,0.0
383021,Dixon Nebraska,0.9627395315826828,0.008161816891412349,0.009048970901348475,0.0035486160397444995,0.0019517388218594747
383249,Dodge Nebraska,0.9419663612744428,0.012826473403527964,0.016901408450704224,0.007329413373444551,0.0037741009161766717
383477,Douglas Nebraska,0.8003140058145335,0.1146541297715669,0.012332692136027178,0.04345847474388573,0.000943417692494841
383705,Dundy Nebraska,0.9556999409332546,0.005316007088009451,0.01831069108092144,0.0017720023626698169,0.002362669816893089
383933,Fillmore Nebraska,0.9653972903698279,0.009520322226290736,0.008604906627608934,0.007140241669718052,0.0
384161,Franklin Nebraska,0.9731453507888553,0.004028197381671702,0.005706612957368244,0.0023497818059751594,0.0
384389,Frontier Nebraska,0.972972972972973,0.0049486105824134,0.008374571754853444,0.001903311762466692,0.0
384617,Furnas Nebraska,0.9700598802395209,0.0053464499572284,0.0074850299401197605,0.00427715996578272,0.000427715996578272
384845,Gage Nebraska,0.9634174685074142,0.008460000929670431,0.006461209501231814,0.006926044717147771,0.0001859340863663831
385073,Garden Nebraska,0.9667936853565596,0.00326619488296135,0.012520413718018509,0.0,0.0010887316276537834
385301,Garfield Nebraska,0.9903504316912138,0.0030472320975114273,0.0015236160487557136,0.001015744032503809,0.0005078720162519045
385529,Gosper Nebraska,0.9663316582914573,0.008040201005025126,0.007537688442211055,0.004020100502512563,0.0
385757,Grant Nebraska,0.9807383627608347,0.004815409309791332,0.0016051364365971107,0.0016051364365971107,0.0
385985,Greeley Nebraska,0.984295415959253,0.006791171477079796,0.0012733446519524619,0.0008488964346349745,0.0
386213,Hall Nebraska,0.9067201277851124,0.03796065392075367,0.020879174612488387,0.0140987400779098,0.004596352256613368
386441,Hamilton Nebraska,0.9765122265122265,0.004719004719004719,0.0033247533247533247,0.0036465036465036463,0.00010725010725010725
386669,Harlan Nebraska,0.9801775147928994,0.002366863905325444,0.005621301775147929,0.002366863905325444,0.0
386897,Hayes Nebraska,0.9739696312364425,0.004338394793926247,0.005422993492407809,0.004338394793926247,0.0010845986984815619
387125,Hitchcock Nebraska,0.9779145546705286,0.0025343953656770456,0.0065170166545981175,0.0018102824040550326,0.0
387353,Holt Nebraska,0.9719876825270687,0.004470050660574153,0.007946756729909606,0.005264726333565114,0.0012913479686103109
387581,Hooker Nebraska,0.9750733137829912,0.0,0.004398826979472141,0.002932551319648094,0.0
387809,Howard Nebraska,0.9733126454615981,0.005430566330488751,0.005896043444530644,0.004965089216446858,0.0009309542280837859
388037,Jefferson Nebraska,0.9710474027817201,0.005960828839057622,0.007805847289242124,0.0038319613965370424,0.0002838489923360772
388265,Johnson Nebraska,0.8939065273121672,0.06566752119897457,0.015775981068822716,0.014198382961940446,0.0
388493,Kearney Nebraska,0.9730561970746728,0.003541185527328714,0.006466512702078522,0.003541185527328714,0.0012317167051578138
388721,Keith Nebraska,0.9575553895942246,0.011202389843166542,0.008215085884988798,0.006721433905899925,0.0
388949,Keya Paha Nebraska,0.9801488833746899,0.0,0.00620347394540943,0.004962779156327543,0.0
389177,Kimball Nebraska,0.9341960352422908,0.003854625550660793,0.022577092511013214,0.009636563876651983,0.0011013215859030838
389405,Knox Nebraska,0.8670187229956793,0.003960633701392223,0.10453672587614019,0.0034805568891022563,0.001200192030724916
389633,Lancaster Nebraska,0.8684258359710426,0.042912657870820145,0.010088062928954214,0.047958256291328466,0.000990316211727099
389861,Lincoln Nebraska,0.9507647362089706,0.013232514177693762,0.011027095148078135,0.008678467090565389,0.0006874033339061695
390089,Logan Nebraska,0.9719251336898396,0.001336898395721925,0.009358288770053475,0.004010695187165776,0.0
390317,Loup Nebraska,0.9879518072289156,0.007530120481927711,0.0030120481927710845,0.0015060240963855422,0.0
390545,McPherson Nebraska,0.9838056680161943,0.004048582995951417,0.0,0.0,0.0
390773,Madison Nebraska,0.926151742214878,0.017151485797316162,0.020370950739337302,0.01846206444628052,0.0007977435254565657
391001,Merrick Nebraska,0.9641521598968408,0.00490006447453256,0.008123791102514507,0.009542230818826564,0.0010315925209542231
391229,Morrill Nebraska,0.9558380008616976,0.004308487720809996,0.016156828953037484,0.007970702283498492,0.0
391457,Nance Nebraska,0.972435350951975,0.005399261153736857,0.007104290991759022,0.0011366865586814436,0.0002841716396703609
391685,Nemaha Nebraska,0.9575444635685599,0.014056224899598393,0.004876649454962708,0.00717154331612163,0.0011474469305794606
391913,Nuckolls Nebraska,0.9638379942140791,0.00313404050144648,0.005544840887174542,0.013500482160077145,0.0
392141,Otoe Nebraska,0.957656757431926,0.010054958780914315,0.0071196602548088935,0.007244566575068698,0.0014988758431176618
392369,Pawnee Nebraska,0.9716800612323,0.0057405281285878304,0.0019135093761959434,0.002296211251435132,0.0
392597,Perkins Nebraska,0.9761328260117607,0.007609823590453131,0.003113109650639917,0.0020754064337599448,0.0010377032168799724
392825,Phelps Nebraska,0.9696701350453841,0.003874252822669914,0.00841266327208324,0.0046491033872038965,0.00044277175116227583
393053,Pierce Nebraska,0.9750979294907667,0.0058757694459988805,0.004896474538332401,0.003497481813094572,0.0001398992725237829
393281,Platte Nebraska,0.9492381236928593,0.012966835972512698,0.013564386017328952,0.011174185838063937,0.001523752614281446
393509,Polk Nebraska,0.9733358910416267,0.0036447343180510262,0.0076731248801074235,0.002301937464032227,0.0005754843660080568
393737,Red Willow Nebraska,0.9603692651995525,0.012588586348377472,0.00876538604998135,0.004475941812756434,0.0002797463632972771
393965,Richardson Nebraska,0.929815638906548,0.004704386522568341,0.03343928798474253,0.004450095359186269,0.00012714558169103624
394193,Rock Nebraska,0.9778924097273397,0.0029476787030213707,0.010316875460574797,0.0036845983787767134,0.0
394421,Saline Nebraska,0.9128937007874016,0.01799775028121485,0.016521372328458944,0.030722722159730032,0.0063976377952755905
394649,Sarpy Nebraska,0.888288211286566,0.043852432744289405,0.007799311951110066,0.026549712600696596,0.0011325028312570782
394877,Saunders Nebraska,0.9695986653072574,0.005792937250903699,0.005051441282788025,0.0044489758086940405,9.268699601445917e-05
395105,Scotts Bluff Nebraska,0.9266101409399742,0.012493682969285193,0.034841933853669495,0.00875961592453254,0.0012914818350272335
395333,Seward Nebraska,0.9673686646609582,0.007579264059245545,0.005496412867391808,0.005207127979634344,0.00011571395510298542
395561,Sheridan Nebraska,0.8398780022874571,0.003812428516965307,0.11094166984369043,0.004384292794510103,0.002668699961875715
395789,Sherman Nebraska,0.9823392202599134,0.003332222592469177,0.0036654448517160947,0.00433188937020993,0.0
396017,Sioux Nebraska,0.9571183533447685,0.003430531732418525,0.015437392795883362,0.002572898799313894,0.0
396245,Stanton Nebraska,0.9648648648648649,0.009628378378378379,0.008614864864864865,0.004222972972972973,0.00016891891891891893
396473,Thayer Nebraska,0.9726164301419149,0.004197481511093344,0.004797121726963821,0.0031980811513092145,0.0001998800719568259
396701,Thomas Nebraska,0.9556786703601108,0.012465373961218837,0.018005540166204988,0.002770083102493075,0.0
396929,Thurston Nebraska,0.3729235880398671,0.0049833887043189366,0.5873477297895903,0.006644518272425249,0.0002768549280177187
397157,Valley Nebraska,0.9776334776334776,0.004088504088504088,0.0031265031265031266,0.004088504088504088,0.000481000481000481
397385,Washington Nebraska,0.9685464807757248,0.00820107096338463,0.004534709826812678,0.004438226639008153,0.0009165902841429881
397613,Wayne Nebraska,0.9518380394246138,0.017474693660095898,0.008417687799680341,0.006393180607352157,0.0013851891315929674
397841,Webster Nebraska,0.9609979925437339,0.005162030398623459,0.0054488098652136505,0.004301691998852882,0.00401491253226269
398069,Wheeler Nebraska,0.9770114942528736,0.0,0.005108556832694764,0.0038314176245210726,0.0
398297,York Nebraska,0.9512391256670809,0.016083047006360113,0.00848015205789897,0.007675999707580964,0.000731047591198187
398525,Churchill Nevada,0.8406198562768478,0.025452647637400138,0.05548195431370188,0.029989160544381548,0.0038941747962583807
398753,Clark Nevada,0.6952823800080734,0.13056251006412364,0.012378265463457029,0.10356529162245805,0.008775254057082606
398981,Douglas Nevada,0.9158981699212759,0.009774051732951641,0.022492587669972395,0.018709743380022494,0.002331049994888048
399209,Elko Nevada,0.8810489218992762,0.01318731289552465,0.06442078138618364,0.012372579483875858,0.002747356853234302
399437,Esmeralda Nevada,0.8487972508591065,0.03436426116838488,0.07101947308132875,0.0057273768613974796,0.001145475372279496
399665,Eureka Nevada,0.9181862986692952,0.01232134056185313,0.032035485460818136,0.010349926071956629,0.0014785608674223755
399893,Humboldt Nevada,0.8973917176638346,0.010753965896262848,0.04895728120729606,0.00909036896203434,0.0033271938684570138
400121,Lander Nevada,0.8909978308026031,0.009580621836587129,0.058749096167751265,0.011569052783803326,0.00018076644974692697
400349,Lincoln Nevada,0.9127918194096083,0.03299247540034729,0.018522091452826548,0.007331661200077175,0.0036658306000385875
400577,Lyon Nevada,0.8938793253347244,0.014362719527038777,0.03401147626499739,0.015927664753955833,0.003216831855329508
400805,Mineral Nevada,0.6856825749167591,0.047502774694783576,0.18224195338512764,0.03440621531631521,0.0022197558268590455
401033,Nye Nevada,0.8853685273950519,0.037056939578273114,0.018571459278206477,0.01876491197902113,0.0064699181050233215
401261,Pershing Nevada,0.8565055762081785,0.045947955390334576,0.046691449814126394,0.01412639405204461,0.0035687732342007433
401489,Storey Nevada,0.9092893524132913,0.017220470531166626,0.019160805238903712,0.023769100169779286,0.0053359204462769825
401717,Washoe Nevada,0.846154661848197,0.027858898580969165,0.02227269738865242,0.05756501858885856,0.007429181008612591
401945,White Pine Nevada,0.855741127348643,0.0511482254697286,0.0511482254697286,0.01137787056367432,0.0016701461377870565
402173,Cars Nevada,0.8865977537735175,0.023553186923242007,0.0287574218470563,0.02553830746119179,0.003523141855640604
402401,Belknap New Hampshire,0.9629218798427484,0.006785964797807611,0.0032787954912483893,0.01153287767319707,0.00035887313834559486
402629,Carroll New Hampshire,0.969351870783071,0.006542629319157636,0.0035371089756695974,0.007646698016765488,0.00034757718258024943
402857,Cheshire New Hampshire,0.9544851153315371,0.008543076821975422,0.0032200828021291977,0.016994151278175725,0.00046001182887559964
403085,Coos New Hampshire,0.9641669042866647,0.008902829262110699,0.005100909292526059,0.006336533282641067,0.00012673066565282133
403313,Grafton New Hampshire,0.9251162583717153,0.012860734708408428,0.00402732349865385,0.03878245777985448,0.0003560064971185724
403541,Hillsborough New Hampshire,0.8990204424195192,0.03172711468137402,0.0031508902343984173,0.044565673520772134,0.0006594328877165637
403769,Merrimack New Hampshire,0.9402672549887378,0.017517553883652264,0.002860143601667206,0.022405559115138945,0.000369903098598992
403997,Rockingham New Hampshire,0.9489296863146409,0.011088908186422787,0.002208097001313882,0.022323085912405696,0.0004906882225141961
404225,Strafford New Hampshire,0.9248428804360307,0.0143149127708925,0.002771122151370634,0.037471389312042136,0.0005358523497125535
404453,Sullivan New Hampshire,0.96001946878042,0.008343763037129746,0.00414870439901729,0.01049923515505493,0.00020859407592824363
404681,Atlantic New Jersey,0.7129480031858004,0.17135434444570866,0.006758448060075094,0.0807145295255433,0.0008760951188986233
404909,Bergen New Jersey,0.7287068682538763,0.07351518233172638,0.004835861755284799,0.1695126163642644,0.0009375650341878691
405137,Burlington New Jersey,0.7286105952859443,0.18303622552200632,0.0034130535826958183,0.05415528046543273,0.0008802085555373426
405365,Camden New Jersey,0.6901421799076354,0.21628484158026817,0.00652357193205534,0.060005409983987235,0.001115562391528834
405593,Cape May New Jersey,0.9175132280880931,0.04838166429448386,0.0036506263649105273,0.010245656732472104,0.0008040069970338661
405821,Cumberland New Jersey,0.7173955205414406,0.2194520053234533,0.016144241508222596,0.014432176128725915,0.0016920021133307029
406049,Essex New Jersey,0.4887724897524954,0.4189880784755468,0.007617259613880284,0.058895459807878844,0.0014305829343846804
406277,Gloucester New Jersey,0.8302541524365991,0.11247582602970826,0.0027808638165384247,0.03072665926017364,0.0007646518262491599
406505,Hudson New Jersey,0.6472350165305604,0.14782024149639122,0.011164634862750988,0.16438054643801003,0.0019676051583081867
406733,Hunterdon New Jersey,0.9098021242894244,0.02716067250404033,0.002082479034501612,0.044286851436428104,0.0017206583528314478
406961,Mercer New Jersey,0.6325749122281795,0.21486541654192634,0.0061589962713986335,0.11908935035244808,0.0022970361701548595
407189,Middlesex New Jersey,0.600994834327602,0.11950495841524637,0.006644349151942521,0.24917884958948538,0.0011659729814244262
407417,Monmouth New Jersey,0.8475359367803553,0.07469840577250947,0.0027763637392028053,0.0559377499818195,0.0006060165321309965
407645,Morris New Jersey,0.8306275350974393,0.03827425306753144,0.0031615651272250403,0.10824751700230764,0.0004920249265520642
407873,Ocean New Jersey,0.9274390384495032,0.035987325135955046,0.0026729865313100103,0.019496496954804623,0.00042820486638361227
408101,Passaic New Jersey,0.749012605963023,0.14910945228027245,0.014891615819028906,0.057109436338491824,0.002199965725171673
408329,Salem New Jersey,0.8106435841949187,0.14808046806123268,0.006171355293740482,0.010611525206379738,0.00048088482808367395
